Region,Elevation,Slope,Aspect,Soil Type,Land Cover,Avg Annual Temp,Avg Annual Precip,GDD,Seasonal Precip Variability,Solar Radiation,Wind Speed,Humidity,Suitability Index
South Asia,1456,23.276156400819477,72.32055649957431,Sandy,Cropland,6.151774885669576,1438,856,36.288235849405666,20.06436606891747,4.04174862896984,56.85235259036569,0.6
Eastern Europe,2105,1.3362951755105301,34.140571330252186,Clay,Cropland,27.815063498153208,1465,729,34.939609854068024,19.912383350967144,3.2966453250489423,87.4823030943678,0.8
Eastern Europe,457,7.39207856926005,350.7998205879363,Loam,Forest,-3.560865105,1830,1140,38.86130025056514,22.89061446168357,6.363435315685489,66.96343373128806,0.6
Eastern Europe,1225,15.291078703664427,3.968698774150239,Loam,Urban,21.14585335911287,1750,1227,27.58357363255991,10.122777142920704,2.3725964812665095,52.65105096324109,0.8
South Asia,1479,20.313975104697363,124.1752459288518,Sandy,Cropland,1.713922211942842,1329,1089,32.18473571224979,19.011442093055827,0.9422063770553875,70.10496958067922,0.6
Eastern Europe,1439,22.7303034350578,157.72795010664638,Sandy,Cropland,29.480009912523087,1587,1524,41.867840771416994,18.088980904617635,2.4251202640604035,71.02164260996865,0.8
South Asia,1388,25.060988380724,86.24903114878543,Clay,Forest,31.881182906033928,1298,621,35.80979689830665,29.90993009693536,3.4385565564701137,82.52776399000787,0.4
Eastern Europe,749,22.42265947944918,204.56795126864122,Clay,Urban,22.09144210406135,655,1273,25.33554814784498,26.072934407866942,6.904434522114595,89.62018772942092,0.6
Central Asia,1953,3.650606464105696,165.2715045629702,Clay,Urban,20.854323096183954,1660,1031,36.40791534274384,12.690630228438229,6.082531400248495,88.40419777355534,0.8
Central Asia,216,2.6666633026217745,284.51428960803133,Clay,Urban,9.873030846600974,983,919,20.892973840803794,10.158627269345846,3.2439060702798113,84.23479482976593,0.6
Central Asia,919,27.694921006033336,239.83323924063762,Clay,Forest,8.436285933838107,915,896,49.70981660486534,24.155101831588038,0.6392253266538557,88.16078562621666,0.6
Central Asia,1257,16.766309336482248,57.51078537328467,Loam,Grassland,4.388430344932047,1703,1561,35.3475074512038,17.087058971966663,4.018873414539757,82.99490479160232,0.6
Eastern Europe,1019,28.361085386875768,148.21173363998778,Clay,Cropland,7.488696268532728,1307,1644,20.4943463656691,26.08380033877699,3.23757258805203,76.93892648715713,0.6
Russia,1029,26.387221033658445,10.018755680917284,Peat,Urban,34.92872087872376,1919,529,32.84597779068611,26.355782057222008,6.349075663349375,75.31603463150597,0.4
Central Asia,200,5.450916751542541,319.6283372576796,Loam,Urban,4.842274446617228,1731,903,20.553315874623383,13.16097835996696,2.7236745465218113,73.61216946551937,0.6
Western Europe,2326,10.67079701825759,269.0700630247283,Peat,Cropland,9.838219498196704,487,507,33.3739267413513,17.030980475475282,0.5711288740787902,88.5115696870184,0.4
South Asia,956,22.316070331345756,0.24141219432892935,Peat,Cropland,10.916834821965233,1946,1959,36.579011319481374,12.353737675863457,4.871608677742492,65.59776773665159,0.6
Western Europe,950,18.008926474760685,111.4207207203301,Loam,Forest,-3.47380591,1372,1931,32.42075149509766,11.320217561803204,4.746919788160982,68.38628325921036,0.6
South Asia,1468,17.862159370707865,322.9887625733157,Sandy,Grassland,-2.635733779,1639,1113,42.064915029289104,20.275640454921895,5.1078050044728975,83.69568553859474,0.6
Western Europe,1813,13.466636865134278,268.49180548402313,Loam,Cropland,20.665812175340985,209,1472,23.287832892450123,11.02555140466828,2.7395571730414625,59.08132116992094,0.4
Western Europe,615,25.82572672215413,6.452134973595802,Loam,Cropland,18.480821007934047,1867,580,33.963399472421926,27.708094782238444,2.031876998129118,80.52512109989098,0.6
Western Europe,913,5.116477359203655,93.64807621080966,Loam,Urban,34.64747829265492,1883,1882,45.216369395072,19.197101666988587,6.710383054848846,58.35992618234296,0.4
Central Asia,1149,10.991604226009262,96.06279849859423,Sandy,Forest,21.373390434461005,280,1669,42.33680924336551,12.263179962926127,4.098103597993483,82.9645654451231,0.4
Eastern Europe,985,17.97695255304906,41.02709780469717,Loam,Forest,22.689659466526923,1512,1818,38.12601714021053,19.775110061940165,3.2045140975960913,82.9518655932288,0.8
Russia,1335,28.857830964036978,6.59565143947956,Loam,Forest,10.9304518550044,1687,1198,20.29347505566873,11.19657744354942,0.8310806228050517,61.53051248277724,0.6
Russia,763,16.945716991018752,130.50624919228989,Clay,Forest,31.490022043207972,1318,1976,43.155135839218474,24.479409677676195,4.785092467013655,88.2834404304997,0.4
Russia,2472,14.260194086154863,257.46392454927894,Peat,Grassland,19.61761788998991,404,1404,39.58566293112095,15.332828148908604,4.549361850289118,80.28432561400737,0.4
Eastern Europe,936,3.7434701057939,355.1715477207276,Clay,Grassland,2.1599623727145856,1469,1599,28.914033514064243,24.932407158286296,4.669092727529778,57.72762326205487,0.6
Russia,553,14.068855838113665,286.41269717339844,Clay,Cropland,2.909272496878259,799,1247,33.65973682864117,10.512028991327124,5.2276709016345935,81.30622314507343,0.6
Eastern Europe,1320,23.480303323080424,194.12510284607066,Peat,Cropland,-0.486650503,601,1769,47.329355270317414,27.03090225358494,2.8682429560093534,76.90607144359527,0.6
Western Europe,2317,7.809687472367509,91.96905709726619,Peat,Urban,-1.857262546,961,537,38.01010239355608,24.390576207537812,4.134236774798641,54.23091823460873,0.6
Central Asia,496,20.993996556367314,232.49540726234326,Peat,Urban,28.674891849892617,1787,1029,27.641943650956,16.759703514324116,0.4334392825451632,75.31226006956705,0.8
Central Asia,1146,20.041304810964533,129.050052905578,Clay,Urban,-2.483583837,1944,1831,38.45682221600008,29.864057195251,2.763531631472136,87.18507463089594,0.6
Central Asia,1431,7.041562928657589,340.99303518665624,Clay,Forest,4.499744014261626,563,1381,38.42887935647115,28.142115587215844,5.925794691246433,54.01878118674525,0.6
Eastern Europe,2087,2.548315005368572,125.04292355747909,Sandy,Grassland,20.948913624689048,1887,775,22.606028959435886,24.558036120866966,4.649253231697017,61.65447901088713,0.8
South Asia,2418,19.03344527565703,314.8152183982751,Loam,Forest,28.755577917808296,874,1928,37.98596321622023,22.455609010300535,0.16427840114394565,61.69616352876406,0.8
South Asia,601,11.36055309084326,108.1117597153576,Sandy,Forest,11.099527895643156,1997,695,39.93728831756964,12.0081559118237,4.6502977411606095,68.7939440167275,0.6
Western Europe,197,24.53475402696862,328.70975009713277,Peat,Grassland,5.457700527777982,1247,597,46.546994232458516,10.713559757498476,4.2225254260316625,86.47456985359854,0.6
Western Europe,1001,2.9816260041464315,347.13038511136875,Peat,Grassland,31.375642528438952,395,1077,27.08960561284533,14.991312780785142,3.591400651859918,64.14606950693835,0.4
Central Asia,1814,6.632588761026441,84.76837619946215,Peat,Urban,1.3031202961369637,1505,1784,29.64042398973389,16.488597984673532,5.324896898216365,82.96736869854921,0.6
Eastern Europe,1671,5.283860476352569,169.04064566927931,Peat,Urban,22.88764093536519,296,1820,38.71739672953992,24.05615368498946,6.613897314695422,55.743530899997815,0.4
Central Asia,104,8.075715875009495,63.06523397692184,Peat,Forest,12.686170297210737,377,1469,22.301527316175672,27.940685791678717,0.7152953907609073,69.06346396476383,0.4
Western Europe,1822,28.254307476742213,334.4590100357679,Clay,Urban,8.348335914766842,1422,1192,30.337557600611714,23.37491024288653,2.537205190268022,52.72580582917519,0.6
South Asia,875,25.843149784993606,344.7033222577035,Peat,Urban,9.725726855500248,776,1724,48.41172807211066,11.78505942841249,6.074480091834028,87.47599855531769,0.6
South Asia,1531,8.692338719464166,253.24582114159747,Clay,Forest,5.523251137980809,785,587,30.558484391139146,11.463908655959777,4.808829671143875,87.08161019215319,0.6
South Asia,857,11.558612954014555,327.0845943921375,Peat,Cropland,20.0076088451885,1006,929,33.172029860401544,27.702471919481567,0.2060439727701746,74.50818939061256,0.8
Central Asia,921,22.394517760484472,309.18077241873056,Peat,Grassland,28.905420884959597,1068,1652,30.986161015957247,28.617270948410788,5.542465551917185,83.86835230453536,0.8
Russia,448,6.617938842598744,112.32605856595615,Sandy,Forest,13.379393889578665,256,681,25.42920614317298,12.189524742668013,0.32522639391865016,87.72115843731555,0.4
Central Asia,166,2.5426560680473953,211.1287283725741,Peat,Grassland,19.861693121022014,1132,577,20.60923767532117,13.457537762445341,6.858384684668941,54.54405231564911,0.6
South Asia,514,2.9581656123467273,64.7023757508989,Clay,Forest,11.20869088346339,1749,1822,20.711219010430362,21.352093436149005,4.511224377452022,73.87522728189384,0.6
Russia,939,8.113201545045529,310.11519219649267,Sandy,Urban,24.434048356109294,715,1313,31.757761769943272,16.010247490741136,2.1464944685193457,69.70486721587746,0.6
Western Europe,1241,24.53018852054798,322.92191468803435,Clay,Grassland,6.358299942618753,1991,1226,48.2165036945448,28.98852892633854,6.351960814330289,76.12183530240536,0.6
Eastern Europe,1374,11.716756166711566,321.75486944003904,Sandy,Urban,19.653199187261585,1939,1793,22.750448785931976,26.455624216772613,6.64218565904267,73.61447601907008,0.6
Russia,751,12.13591928604108,154.92380619429503,Clay,Cropland,3.61334199253227,734,1238,37.42819645850706,29.704425695641834,6.168694758276229,69.3001179041989,0.6
South Asia,120,27.60468740448607,236.1890611665608,Peat,Forest,19.198450855202776,227,1758,29.57258091901761,23.66868637132793,2.184237605716067,62.05397025085947,0.4
Eastern Europe,2099,24.06124189536967,162.53533920907364,Peat,Cropland,7.6605216322932,326,1823,26.360146667642713,17.173274238169444,5.038139283160344,50.61863731951409,0.4
South Asia,320,14.918263605291488,63.46890828434722,Peat,Grassland,7.766576081842267,528,884,37.379191290714516,28.306101011139408,6.502774390822303,62.066648214578116,0.6
South Asia,2000,10.037200817949833,208.7410270927548,Peat,Cropland,33.77006090285822,360,1312,49.91152526884817,10.326538565537497,6.541362017241784,67.46605351766532,0.4
South Asia,1300,5.824031592086482,200.03202190181833,Sandy,Forest,1.2294463046286896,1377,879,34.59741298228889,15.59629614601163,1.6912630665716115,72.9584531413093,0.6
South Asia,372,9.995345159822559,160.3139047200622,Clay,Forest,32.342302893371595,1940,500,31.954246648372568,16.384272416640982,0.9465052928357767,89.34881903687234,0.4
Eastern Europe,665,20.437986867574093,51.706093513521616,Clay,Urban,22.749297228064187,1507,1480,20.08938208020786,13.16727334886158,5.5422262109886775,83.94868474119288,0.8
South Asia,740,13.619330164541772,22.70361331083705,Sandy,Cropland,10.155772379516183,1459,515,29.820778176373327,14.40934956380461,3.201006874877151,87.11234281931335,0.6
Central Asia,1160,18.781778034113632,277.6660215412327,Peat,Cropland,17.36538836939099,891,1110,22.772428516102,26.173309052378407,2.2637719548501978,51.351993290936974,0.6
Eastern Europe,636,19.002728206947232,165.98610638085853,Loam,Urban,10.554566327304773,1413,990,48.74418866852894,12.836156222645979,6.084867803947725,73.55576134845401,0.6
Eastern Europe,2295,12.321838054141695,297.62390922300506,Clay,Forest,31.744470699763866,1425,884,33.02379189266897,18.943996013039662,3.1012512545291218,80.04269650589788,0.4
Russia,1674,12.210419770882021,50.93495616791179,Sandy,Urban,0.0017182875884591553,669,1402,44.99804465416602,21.2604029208051,5.900559240370263,72.11415035695708,0.6
Russia,2423,1.1797356664698622,111.76674780232788,Peat,Forest,25.580279167647983,1563,1452,25.16164663157296,14.54929004928628,3.970459963635518,67.5402830010583,0.8
Western Europe,2155,14.381099722651975,50.93534766598711,Loam,Cropland,-2.103907413,890,1677,43.5545601746567,24.378364984641372,5.679714883791044,68.22863285583605,0.6
South Asia,496,17.71382771812684,96.19665709595331,Peat,Urban,2.6924940488093885,1515,1747,41.29580513468529,19.704148593977834,4.31294213445368,58.698080764138744,0.6
Eastern Europe,1986,14.836521799188366,166.18058429657958,Clay,Grassland,2.708487509682458,816,1961,34.49326030306126,17.87145994341193,1.907926241199308,60.41837388753963,0.6
Eastern Europe,2034,11.466633312351124,217.93167406451687,Sandy,Urban,12.611173661545262,672,1390,26.079714716343993,19.01767924353777,1.356539394060261,72.50020199636009,0.6
South Asia,458,3.890860049919623,321.55831762099564,Sandy,Urban,15.906663854791972,1109,510,23.403820640368888,19.248811641622567,6.993217417759364,76.08089086721287,0.6
Russia,600,19.17607795615192,79.12498739784458,Peat,Forest,34.978956709577886,886,1539,45.158424288710556,15.264148530539137,4.917225685662036,88.85617304000633,0.4
Western Europe,2409,25.182351709536015,108.753788183884,Sandy,Cropland,2.7694288111238086,1265,1998,43.634514342566334,29.58258258328056,0.9189835730977941,60.37485951518652,0.6
South Asia,687,19.654754188247765,38.136131923807675,Peat,Grassland,28.618833020912007,1076,1908,20.86803933647186,11.950301049031374,3.8025706059137256,72.09095718753609,0.8
Western Europe,1038,3.009740828448688,283.9412067397428,Clay,Forest,25.670622967511495,1610,1609,41.159662366888426,24.908376891956166,3.3900111641130426,88.01794752464667,0.8
Central Asia,2326,8.330128128870232,86.5439289295588,Peat,Grassland,2.409052384643209,217,764,39.34025250516988,19.925405583634294,6.343529056015436,72.59808580081841,0.4
Central Asia,1955,25.83135715183345,346.9133242269002,Sandy,Forest,25.72074664004935,1790,1556,31.164817427334363,22.044717055858314,1.3534937917901715,62.3943365777378,0.8
South Asia,2262,22.36708844025211,28.998915660660497,Sandy,Grassland,21.220894173611697,1873,1263,27.561919597176267,19.252294128274112,1.9569474870875003,71.77723813106465,0.8
Russia,1023,4.372376522594351,144.78137822187924,Clay,Urban,34.781205278480314,1246,1144,25.93110816103366,12.656150872056024,1.2888493664186234,73.98613874443346,0.4
Western Europe,1216,24.74804292332527,185.20165681749108,Sandy,Grassland,10.73266699394349,1284,816,23.933438160956683,14.905573397312459,2.5769038368779578,64.68603836021552,0.6
Western Europe,912,29.45402272279949,205.19367422932447,Clay,Urban,-2.156881964,1104,1650,34.75272948191697,26.877873464311595,0.10143141053553562,86.29446109244742,0.6
South Asia,1394,4.709665701725365,229.78747465264027,Loam,Urban,20.03651134976327,921,682,25.318594755219717,27.325481954775395,6.998345579424868,68.19370034190885,0.8
Eastern Europe,1949,17.461635543946276,148.86656525915689,Peat,Urban,4.9807076567277875,1349,1058,21.422161489409532,28.933732947005787,2.9255199439346207,64.64893299610252,0.6
South Asia,734,25.97765241360806,201.4232911210301,Sandy,Cropland,11.852908793777402,1599,1708,43.27333870234763,22.77011426907344,2.848582406833017,55.2085391507052,0.6
Central Asia,1439,27.93333132143801,45.863766241667335,Loam,Forest,8.842024880106685,1042,1324,29.934936658937147,15.090612000541949,3.788670613949722,64.20161111105537,0.6
South Asia,462,5.683411418661352,109.02981772239951,Clay,Cropland,6.199725686566172,827,1500,34.87425508062683,17.555306150951484,0.8437541710632909,60.098484417588026,0.6
Central Asia,652,25.80780427354835,168.2341689944999,Peat,Cropland,10.3799314782475,1563,989,47.35078539004934,14.588829053204826,2.1922328774775064,51.041724975477564,0.6
Eastern Europe,365,4.6547052514413965,141.81848198213024,Sandy,Cropland,1.074652831292462,517,1735,22.679514108068478,14.743686208519591,5.4550014637113815,77.85331956529912,0.6
Eastern Europe,1711,0.8303719763521222,295.28470849593344,Clay,Forest,25.12706480660567,677,1032,28.0282169479729,15.30116789043478,0.13042702500057124,60.94829738524686,0.6
Eastern Europe,1023,17.517855250398824,334.9123571650501,Sandy,Cropland,-2.430940267,530,1040,35.8356728542261,10.67296713704887,6.173487181006169,68.93749810202777,0.6
Russia,429,26.143146731050713,278.1190524423271,Sandy,Forest,33.74494725176977,1176,557,31.168429667885047,20.83059960202469,0.46539278017821484,64.54117147435802,0.4
Eastern Europe,891,8.639007681968042,250.42704225397878,Sandy,Forest,4.055702689365791,912,596,36.415982548173744,28.943330638450092,1.4370044905986283,84.39426001123125,0.6
Central Asia,1050,27.254968611120795,6.018959193685576,Loam,Cropland,29.166972184329374,441,1162,47.84218553866302,23.42448978743591,0.6814079301610628,59.51216777851393,0.4
Central Asia,2250,20.89435606673362,93.28516355934121,Loam,Forest,30.01809591131346,987,1742,46.29418174884189,11.72089321533004,1.5923855412846497,69.21014429903767,0.4
Central Asia,1757,25.929133477839724,68.91837257797604,Loam,Grassland,-0.848478507,1953,837,38.345360376677064,12.348790724113643,0.20145804948115587,59.8413416840162,0.6
Central Asia,717,19.670629637279095,297.71539492463415,Sandy,Forest,9.634784198676849,1969,718,31.07597142988485,29.210423333039145,1.4652137360844204,69.50219501781866,0.6
South Asia,1211,28.78544792426458,87.61599391375242,Sandy,Grassland,-0.606369534,1817,1956,46.56196173916982,21.37250937759092,1.3437112927860149,74.49378646757334,0.6
Central Asia,1476,2.3697549811271577,120.61342885021932,Clay,Urban,18.11793679185396,1506,1935,26.327973522242537,27.93756455571881,0.8770493344898722,70.88327271179205,0.6
Central Asia,2257,27.373382194767064,277.6414765114232,Peat,Cropland,23.52207446770845,1082,861,30.955214204079194,28.662805823503717,4.709389816018401,59.668427500413706,0.8
Eastern Europe,207,20.511435969391805,328.7032710043822,Loam,Cropland,30.58953479527142,804,991,31.872288056741727,18.285663995579494,1.4464339442368512,89.0580564833938,0.4
Western Europe,2190,8.123414169035389,291.3695669313523,Loam,Grassland,31.6744892755163,877,1657,46.329052389963344,28.01362438660657,3.55190843472256,59.903539674115514,0.4
Central Asia,1476,21.352109778887968,47.82808356708947,Clay,Urban,14.40154544105841,1255,1698,41.73682908458885,26.82228216525913,2.536199675082153,87.87693941667072,0.6
Russia,1954,17.73942936932243,225.70114479446377,Clay,Urban,8.413024974790083,214,1616,27.99684235612325,27.831660157649985,1.178792915667461,89.97746040715442,0.4
Russia,1694,7.631314394028969,268.96172335014467,Peat,Forest,12.269769596914848,279,1953,39.86051474713936,18.78505122939149,3.706077778801941,70.2303402730086,0.4
Russia,859,26.371796251960788,268.8890349890361,Clay,Cropland,-4.731214674,1795,866,27.868024122611324,29.013707673586758,5.552857589614729,85.00898426018492,0.6
Russia,2401,1.1323424514003788,253.08572340397225,Loam,Cropland,13.741619856978406,1438,1283,46.97386987199904,20.003285451499284,1.5482052305235925,52.19467009851438,0.6
Eastern Europe,518,4.745694207351211,113.78142846922438,Loam,Cropland,16.045765469041587,1289,545,48.74564561828013,25.018979895572876,6.332260446552483,72.19760948931395,0.6
Russia,1519,3.893259812061336,333.2663739411041,Peat,Urban,3.7860681251935002,917,715,28.21110216597618,12.299394268730822,1.4496148550512657,88.29379867654825,0.6
Western Europe,2417,27.043024280062106,260.9306872308723,Sandy,Grassland,3.7889321163786995,375,1605,26.820487274326048,18.935927436632603,6.9343536161488135,70.77080317650277,0.4
South Asia,965,27.005774186567642,217.16672390276022,Sandy,Forest,-4.032019075,364,1756,20.99650860954491,22.846994932711908,0.7484498735181538,58.16095693870916,0.4
Eastern Europe,725,20.39402225382034,135.63300782926711,Sandy,Urban,31.765829575066903,319,1563,20.230441936437078,28.776228995159606,2.7146401927442816,58.28646171144651,0.4
South Asia,610,12.394621048065188,218.15346956904193,Peat,Cropland,20.674698894465394,1443,785,29.790048410842466,26.00646989989737,6.916350786860205,77.72409839421766,0.8
Western Europe,503,6.371177127658395,155.72846064442706,Clay,Grassland,2.1012703059206705,1516,591,22.242166319204852,28.154239637774424,4.865421839294571,86.28984530507604,0.6
Central Asia,777,11.850338916625008,276.5124733195998,Loam,Grassland,32.998695726739896,1569,1861,34.14492269723873,25.690893749764562,2.27130731769832,78.13285116083183,0.4
Central Asia,1519,24.162963873982292,51.743030783929214,Peat,Urban,9.077716547904636,1745,1646,49.949359473272715,12.19460232192654,2.2288898803910184,62.365937174267884,0.6
South Asia,829,26.526664851302694,95.12275031853457,Sandy,Urban,14.665184469943124,1261,990,32.45191576778557,11.191256103485145,5.181219845864469,55.46236084316165,0.6
South Asia,1766,9.907901581448922,66.91512283179378,Clay,Cropland,14.408453901328148,945,1156,22.300666529912466,28.71304429929967,3.7403640830901943,54.22317244511946,0.6
South Asia,1590,6.491098826185726,267.02874364770634,Sandy,Grassland,4.713741281971622,1325,959,26.006000716443992,16.62804131457809,3.648955574147424,77.07549199089064,0.6
South Asia,825,0.18874572654270616,36.023805730086075,Peat,Cropland,28.50841734015183,948,1166,26.490556431298764,15.818572778172001,1.9517310924727695,60.150148741122365,0.8
Western Europe,1841,0.5329842924363148,108.59771509222504,Peat,Urban,13.022673563905911,1371,658,47.827966292692935,10.554329414167743,1.4749400520312392,79.85715643672535,0.6
South Asia,652,16.527587138537154,233.9410923630058,Sandy,Urban,-3.761813198,1379,1075,23.108715811446032,23.00878256347418,5.7180275104427825,51.39394121422701,0.6
Russia,1163,19.841542515342223,291.72755026049947,Loam,Cropland,33.873176931261554,1101,1631,46.54559372552767,12.622755995103747,2.957739580155518,70.9576420498342,0.4
Eastern Europe,1812,8.954772416213514,92.97671929676062,Clay,Cropland,0.3777461126425763,691,1665,40.515314450314214,28.668270945824496,5.158845307801913,84.72524828015867,0.6
South Asia,1976,20.107556514492142,104.97451020587232,Loam,Cropland,21.123909214358974,1339,583,26.31301206785802,29.115018979287164,5.581101472485115,71.92559781456004,0.8
Central Asia,1343,8.902007409925881,288.884749819027,Peat,Urban,-2.630302129,1021,700,47.63004126183259,12.342724964348,2.259661422486198,59.19854440149233,0.6
South Asia,116,2.5941041961934106,264.027458853338,Sandy,Cropland,13.646784168935557,1710,1786,23.696679230538678,19.47142122968168,1.7510479322107138,73.3882668751634,0.6
Central Asia,1480,17.418146647318995,201.3319975316008,Loam,Forest,13.621513795650376,784,1428,46.22780723589265,29.94933386594176,6.198067435391067,85.47871984207784,0.6
South Asia,247,18.40279810259084,197.27574501618574,Clay,Grassland,9.575850729688824,1040,1457,38.00170394858935,27.475371010556042,2.528298489607444,88.63310898836166,0.6
Russia,879,16.298748651033304,354.3846605466116,Peat,Urban,28.06267428215712,1446,1590,31.932516525250115,27.512582359436685,6.332421521924447,78.11060806379865,0.8
Western Europe,2195,26.8000342663184,148.318281067729,Sandy,Urban,29.895756818000024,909,1090,29.171599105393,24.22064268590517,4.333435241730171,64.102990149781,0.8
Central Asia,724,5.930838409537335,199.87396940372068,Sandy,Forest,2.0661426010551764,1672,1326,23.065143651836397,15.311644389093157,6.1102554730224155,61.56414966485731,0.6
South Asia,2068,18.020178823239224,71.7410764605915,Sandy,Urban,33.616591889514055,1869,580,43.199632847569376,24.565672517749753,1.422844549856408,57.24087239072896,0.4
Russia,2088,9.389407828221945,54.92822319890213,Clay,Forest,19.56894182759615,204,1793,39.574239721484254,17.574434405086528,0.6671857700228032,52.48406022546413,0.4
South Asia,749,7.425038108029094,80.12215549150551,Loam,Grassland,1.6819804137404093,688,973,43.69163821660918,17.71233933298598,0.5947685774991842,64.06650128986072,0.6
South Asia,2488,2.187610883194142,197.30450404674394,Loam,Urban,10.14366084688493,1831,705,42.04517383645121,25.71186772976528,6.077016130985994,66.59254450320611,0.6
Central Asia,1553,7.551744715163384,131.01160387107615,Peat,Urban,19.517571057601874,1907,753,43.97621310084081,22.655115952749092,1.1450104939153782,70.13376985915605,0.6
Central Asia,393,21.047003504534885,185.70578946631957,Peat,Forest,25.001720828752084,650,1076,29.428824921527994,11.912540521938023,4.038537651904133,81.33981256281707,0.6
South Asia,2455,15.007118119195205,282.4298907110117,Sandy,Cropland,32.92613628030542,807,746,43.92979174025824,11.102368957754605,1.1786857848684396,72.33942555420029,0.4
Central Asia,2193,22.966962703375316,264.2035969385539,Peat,Grassland,31.22896493917915,525,714,41.64128545351724,23.532319108349018,1.7034415856029406,67.92060298982373,0.4
Eastern Europe,810,2.5194160937188426,176.67801489824126,Loam,Forest,-0.856481056,830,696,33.07037328791025,29.55109129635304,6.227619634078352,56.68884894484678,0.6
Russia,2095,4.289677552462663,315.17693623552606,Sandy,Forest,17.836865269607465,740,1739,34.56219257823874,24.720816924567117,2.547993469861395,53.31585128298288,0.6
Western Europe,1330,8.22185180420779,257.42984206372523,Peat,Cropland,11.415834218515034,1922,1395,32.95862882079773,22.58531817208901,6.55401866175059,89.1588623300286,0.6
Eastern Europe,1635,29.96537628290487,204.67010162637646,Loam,Cropland,27.635361852343493,1477,960,29.791231626563388,10.339779689507234,6.671903501013323,59.627224664577426,0.8
Western Europe,728,29.307784689032264,319.99911340407584,Sandy,Forest,27.22239411694084,894,1540,45.22489236814655,18.35262471193874,5.657542014750794,80.0170605385226,0.8
Central Asia,769,20.22657111471743,9.640872781162585,Sandy,Forest,-4.064652673,399,1199,45.973061935685934,10.545955368608551,3.5429593005326376,76.13815057137771,0.4
Eastern Europe,1764,7.602954614859533,167.94687074205402,Clay,Cropland,18.684221755363588,306,886,45.64081717332908,26.065793137730882,5.751692432973035,54.57936365482651,0.4
Central Asia,981,8.36822140426872,19.707561759866433,Loam,Forest,31.70132866674033,570,1761,26.297186985639826,18.891916275022673,5.499023008336685,78.9417556844246,0.4
South Asia,1075,1.0956091924185762,111.31681866437201,Loam,Forest,-1.150322132,1325,1692,28.562032607025827,14.322918721988785,1.809416875409676,79.91393703996388,0.6
Eastern Europe,2171,13.256848179400833,214.97453070864805,Clay,Cropland,2.9982009017490707,1050,1694,32.61365689376413,28.420301012648935,6.536474335417997,58.41518491080766,0.6
Western Europe,708,23.501839543236635,147.76789755187096,Peat,Urban,19.471169592288074,540,1800,43.65126685182419,18.051494222642336,4.714745413921408,59.467655661672474,0.6
Eastern Europe,840,15.961531224589102,35.33447324683099,Peat,Urban,14.581376701243496,583,719,36.303341951960086,24.020996088058567,4.725126315003502,88.31661904075287,0.6
Russia,467,3.077012655293837,178.59457756353098,Sandy,Urban,15.407075604987035,1341,777,23.958354831626348,26.666921536182794,5.008729811179557,78.51117804072746,0.6
South Asia,2022,14.459384034846236,2.8928577490660157,Clay,Cropland,33.97431536054102,1222,736,44.87436004664265,22.503973438942534,5.206732808755311,74.8278132522341,0.4
Eastern Europe,1458,16.625002937031145,275.72978881021464,Loam,Forest,20.076583213460673,612,1843,31.376071328068406,11.965371593508554,1.3672136762645783,75.68704634861743,0.6
Central Asia,1973,4.971932446257848,177.30391586798564,Clay,Urban,19.395633432614687,1917,927,38.50934941719015,12.97301790457811,1.381531349876637,69.8407763869443,0.6
South Asia,923,21.242106373957174,282.5050520413662,Sandy,Urban,-4.856752164,1318,1646,22.886181215713076,23.334222709988758,1.1408219729573832,83.43216554929552,0.6
Central Asia,249,28.795750108474437,354.9401785963929,Peat,Cropland,5.504452134013693,345,695,20.8245705673364,24.785284973300513,2.3189670936573528,75.7826054295017,0.4
Russia,968,28.066436434169635,322.50954027863963,Peat,Forest,-3.973507977,1006,957,47.47958750455557,28.24765978932851,0.49992283741642685,66.61405017084306,0.6
Central Asia,1775,24.795858599487776,114.09655745116241,Clay,Grassland,34.743597039653665,805,1136,44.85715076633923,11.815248363493403,4.287650957286022,65.69219876089736,0.4
Central Asia,1121,17.811631052606526,141.8031041327474,Clay,Forest,7.708344788039177,597,998,49.140078405289984,24.731045228101305,5.67958862611596,64.89723960451146,0.6
Russia,2469,25.9387989308643,140.6910824770571,Loam,Forest,9.352588404580322,265,631,27.517601741802064,29.2858282104249,6.115424761826585,53.84912452154213,0.4
South Asia,2224,16.864513833086786,115.72449420111397,Sandy,Grassland,33.27705380927489,459,1261,30.63606246381138,22.819946082386167,3.9595175083118175,54.211722547205,0.4
Russia,147,0.12377581182419606,85.26664988,Peat,Grassland,22.319066929206297,1898,1257,32.543181957521554,24.14079739351645,6.871286375001958,81.69521666159899,0.8
